"Pool","Wallet","Date","StartTime","balance","unsold","total_unpaid","total_paid","total_earned","currency","GrowthSinceStart","Growth1","Growth6","Growth24","AvgHourlyGrowth","BTCD","EstimatedEndDayGrowth","EstimatedPayDate","TrustLevel","PaymentThreshold","TotalHours"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:20:39 AM","7/1/2023 10:31:26 PM","0.00039328","0","0","0","0.00039328","ETC","0.00004351","0.00000234","0.00002501","0.0000965082557505740578217424","0.0000040211773229405857425726","0.0000965082557505740578217424","0.0000562964825211682003960164","7/31/2030 6:23:20 PM","1","0.25","10.8202142073611"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:23:43 AM","7/1/2023 10:31:26 PM","0.00039411","0","0","0","0.00039411","ETC","0.00004434","0.00000317","0.00002529","0.0000978859953546682059949560","0.0000040785831397778419164565","0.0000978859953546682059949560","0.0000571001639568897868303910","6/25/2030 8:33:44 AM","1","0.25","10.871422374"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:26:49 AM","7/1/2023 10:31:26 PM","0.00039411","0","0","0","0.00039411","ETC","0.00004434","0.00000317","0.00002529","0.0000974240418725441943009048","0.0000040593350780226747625377","0.0000974240418725441943009048","0.0000568306910923174466755278","7/7/2030 10:48:02 AM","1","0.25","10.9229711634444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:29:53 AM","7/1/2023 10:31:26 PM","0.00039494","0","0","0","0.00039494","ETC","0.00004517","0.00000389","0.00002558","0.000098784081909495049464912","0.000004116003412895627061038","0.000098784081909495049464912","0.000057624047780538778854532","6/2/2030 4:04:36 AM","1","0.25","10.974237742"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:32:57 AM","7/1/2023 10:31:26 PM","0.00039494","0","0","0","0.00039494","ETC","0.00004517","0.00000389","0.00002558","0.000098327586410902928217576","0.000004096982767120955342399","0.000098327586410902928217576","0.000057357758739693374793586","6/13/2030 9:40:00 PM","1","0.25","11.0251867209444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:36:00 AM","7/1/2023 10:31:26 PM","0.00039494","0","0","0","0.00039494","ETC","0.00004517","0.00000379","0.00002504","0.0000978750432461699569172904","0.0000040781268019237482048871","0.0000978750432461699569172904","0.0000570937752269324748684194","6/25/2030 3:24:41 PM","1","0.25","11.0761636883611"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:39:04 AM","7/1/2023 10:31:26 PM","0.00039536","0","0","0","0.00039536","ETC","0.00004559","0.00000421","0.00002546","0.0000983318405986060399495176","0.0000040971600249419183312299","0.0000983318405986060399495176","0.0000573602403491868566372186","6/13/2030 7:01:50 PM","1","0.25","11.1272197625833"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:42:08 AM","7/1/2023 10:31:26 PM","0.00039536","0","0","0","0.00039536","ETC","0.00004559","0.00000399","0.00002546","0.0000978832820903382645457296","0.0000040784700870974276894054","0.0000978832820903382645457296","0.0000570985812193639876516756","6/25/2030 10:15:32 AM","1","0.25","11.1782111984167"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:45:11 AM","7/1/2023 10:31:26 PM","0.00039569","0","0","0","0.00039569","ETC","0.00004592","0.00000432","0.00002579","0.0000981437865413749158652008","0.0000040893244392239548277167","0.0000981437865413749158652008","0.0000572505421491353675880338","6/18/2030 3:47:01 PM","1","0.25","11.2292386389167"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:48:14 AM","7/1/2023 10:31:26 PM","0.00039569","0","0","0","0.00039569","ETC","0.00004592","0.00000421","0.00002579","0.0000977024140538656528330776","0.0000040709339189110688680449","0.0000977024140538656528330776","0.0000569930748647549641526286","6/30/2030 3:34:30 AM","1","0.25","11.2799669350278"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:51:18 AM","7/1/2023 10:31:26 PM","0.00039569","0","0","0","0.00039569","ETC","0.00004592","0.00000379","0.00002579","0.0000972608767204502249859168","0.0000040525365300187593744132","0.0000972608767204502249859168","0.0000567355114202626312417848","7/11/2030 5:58:25 PM","1","0.25","11.3311748481111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:54:23 AM","7/1/2023 10:31:26 PM","0.00039633","0","0","0","0.00039633","ETC","0.00004656","0.00000432","0.00002643","0.0000981723504629389582741368","0.0000040905146026224565947557","0.0000981723504629389582741368","0.0000572672044367143923265798","6/17/2030 10:01:16 PM","1","0.25","11.3824309465"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 9:57:28 AM","7/1/2023 10:31:26 PM","0.00039694","0","0","0","0.00039694","ETC","0.00004717","0.00000450","0.00002704","0.0000990114916108693252700544","0.0000041254788171195552195856","0.0000990114916108693252700544","0.0000577567034396737730741984","5/27/2030 8:46:03 AM","1","0.25","11.4338243125278"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:00:34 AM","7/1/2023 10:31:26 PM","0.00039758","0","0","0","0.00039758","ETC","0.00004781","0.00000514","0.00002768","0.0000999032445735526653808440","0.0000041626351905646943908685","0.0000999032445735526653808440","0.0000541142574773410270812905","5/4/2030 8:36:26 PM","1","0.25","11.4855128569444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:03:37 AM","7/1/2023 10:31:26 PM","0.00039819","0","0","0","0.00039819","ETC","0.00004842","0.00000533","0.00002772","0.000100730931110393591547672","0.000004197122129599732981153","0.000100730931110393591547672","0.000054562587684796528754989","4/14/2030 7:48:43 AM","1","0.25","11.5364763056389"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:06:45 AM","7/1/2023 10:31:26 PM","0.0003985","0","0","0","0.0003985","ETC","0.00004873","0.00000564","0.00002747","0.0001009197830801779271675904","0.0000042049909616740802986496","0.0001009197830801779271675904","0.0000546648825017630438824448","4/9/2030 4:30:15 PM","1","0.25","11.5886099266667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:09:49 AM","7/1/2023 10:31:26 PM","0.00039911","0","0","0","0.00039911","ETC","0.00004934","0.00000625","0.00002751","0.0001017342897697090533759912","0.0000042389287404045438906663","0.0001017342897697090533759912","0.0000551060736252590705786619","3/20/2030 9:10:31 PM","1","0.25","11.6397332962222"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:12:53 AM","7/1/2023 10:31:26 PM","0.00039953","0","0","0","0.00039953","ETC","0.00004976","0.00000667","0.00002737","0.0001021517486855834014559376","0.0000042563228618993083939974","0.0001021517486855834014559376","0.0000553321972046910091219662","3/10/2030 8:29:35 PM","1","0.25","11.6908424512222"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:15:57 AM","7/1/2023 10:31:26 PM","0.00039953","0","0","0","0.00039953","ETC","0.00004976","0.00000625","0.00002681","0.00010170844623217741306680","0.00000423785192634072554445","0.00010170844623217741306680","0.00005509207504242943207785","3/21/2030 12:08:24 PM","1","0.25","11.7417976996111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:19:00 AM","7/1/2023 10:31:26 PM","0.00039995","0","0","0","0.00039995","ETC","0.00005018","0.00000667","0.00002666","0.0001021241691763598802218280","0.0000042551737156816616759095","0.0001021241691763598802218280","0.0000553172583038616017868235","3/11/2030 12:19:59 PM","1","0.25","11.7927030370278"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:22:03 AM","7/1/2023 10:31:26 PM","0.00039995","0","0","0","0.00039995","ETC","0.00005018","0.00000584","0.00002666","0.0001016847465665888277524424","0.0000042368644402745344896851","0.0001016847465665888277524424","0.0000550792377235689483659063","3/22/2030 1:52:12 AM","1","0.25","11.8436642728056"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:25:07 AM","7/1/2023 10:31:26 PM","0.00039995","0","0","0","0.00039995","ETC","0.00005018","0.00000584","0.00002666","0.0001012494029421529383885000","0.0000042187251225897057661875","0.0001012494029421529383885000","0.0000548434265936661749604375","4/1/2030 3:13:25 PM","1","0.25","11.8945886593333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:28:12 AM","7/1/2023 10:31:26 PM","0.00040036","0","0","0","0.00040036","ETC","0.00005059","0.00000542","0.00002707","0.0001016357327016484812443616","0.0000042348221959020200518484","0.0001016357327016484812443616","0.0000550526885467262606740292","3/23/2030 6:17:09 AM","1","0.25","11.9461922271389"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:31:18 AM","7/1/2023 10:31:26 PM","0.00040036","0","0","0","0.00040036","ETC","0.00005059","0.00000542","0.00002707","0.000101199571907017758751008","0.000004216648829459073281292","0.000101199571907017758751008","0.000054816434782967952656796","4/2/2030 8:21:45 PM","1","0.25","11.9976792106944"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:34:22 AM","7/1/2023 10:31:26 PM","0.00040036","0","0","0","0.00040036","ETC","0.00005059","0.00000542","0.00002707","0.0001007699663491217564882112","0.0000041987485978800731870088","0.0001007699663491217564882112","0.0000545837317724409514311144","4/13/2030 8:46:14 AM","1","0.25","12.0488280783333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:37:26 AM","7/1/2023 10:31:26 PM","0.00040036","0","0","0","0.00040036","ETC","0.00005059","0.00000500","0.00002707","0.0001003447704809607524049024","0.0000041810321033733646835376","0.0001003447704809607524049024","0.0000543534173438537408859888","4/23/2030 8:42:58 PM","1","0.25","12.0998831745833"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:40:30 AM","7/1/2023 10:31:26 PM","0.00040036","0","0","0","0.00040036","ETC","0.00005059","0.00000500","0.00002707","0.0000999224705327313159344544","0.0000041634362721971381639356","0.0000999224705327313159344544","0.0000541246715385627961311628","5/4/2030 9:04:04 AM","1","0.25","12.1510206215556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:43:35 AM","7/1/2023 10:31:26 PM","0.00040036","0","0","0","0.00040036","ETC","0.00005059","0.00000467","0.00002621","0.0000995001737078953022552280","0.0000041458405711623042606345","0.0000995001737078953022552280","0.0000538959274251099553882485","5/14/2030 11:33:35 PM","1","0.25","12.2025917619444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:46:39 AM","7/1/2023 10:31:26 PM","0.00040036","0","0","0","0.00040036","ETC","0.00005059","0.00000467","0.00002621","0.0000990855971486480398326936","0.0000041285665478603349930289","0.0000990855971486480398326936","0.0000536713651221843549093757","5/25/2030 11:30:33 AM","1","0.25","12.253647704"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:49:44 AM","7/1/2023 10:31:26 PM","0.00040036","0","0","0","0.00040036","ETC","0.00005059","0.00000467","0.00002535","0.0000986733417039123836829384","0.0000041113892376630159867891","0.0000986733417039123836829384","0.0000534480600896192078282583","6/5/2030 12:08:51 AM","1","0.25","12.3048432234444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:52:49 AM","7/1/2023 10:31:26 PM","0.000401","0","0","0","0.000401","ETC","0.00005123","0.00000467","0.00002599","0.0000995051346622890295741824","0.0000041460472775953762322576","0.0000995051346622890295741824","0.0000538986146087398910193488","5/14/2030 8:33:27 PM","1","0.25","12.3563472796944"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:55:52 AM","7/1/2023 10:31:26 PM","0.000401","0","0","0","0.000401","ETC","0.00005123","0.00000406","0.00002513","0.0000990970479756412365023448","0.0000041290436656517181875977","0.0000990970479756412365023448","0.0000536775676534723364387701","5/25/2030 4:31:19 AM","1","0.25","12.4072313466111"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 10:58:57 AM","7/1/2023 10:31:26 PM","0.00040163","0","0","0","0.00040163","ETC","0.00005186","0.00000405","0.00002576","0.0000999030785586784923304056","0.0000041626282732782705137669","0.0000999030785586784923304056","0.0000541141675526175166789697","5/4/2030 8:42:25 PM","1","0.25","12.4584749334722"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:02:01 AM","7/1/2023 10:31:26 PM","0.00040163","0","0","0","0.00040163","ETC","0.00005186","0.00000344","0.00002477","0.0000994936184766540471329184","0.0000041455674365272519638716","0.0000994936184766540471329184","0.0000497468092383270235664592","5/15/2030 3:31:38 AM","1","0.25","12.5097470476667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:05:07 AM","7/1/2023 10:31:26 PM","0.00040227","0","0","0","0.00040227","ETC","0.00005250","0.00000377","0.00002444","0.0001003078975008917109586248","0.0000041794957292038212899427","0.0001003078975008917109586248","0.0000501539487504458554793124","4/24/2030 6:39:55 PM","1","0.25","12.5613239973333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:08:11 AM","7/1/2023 10:31:26 PM","0.00040227","0","0","0","0.00040227","ETC","0.00005250","0.00000316","0.00002269","0.0000999006225697208703767064","0.0000041625259404050362656961","0.0000999006225697208703767064","0.0000499503112848604351883532","5/4/2030 10:10:53 PM","1","0.25","12.6125340121944"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:11:16 AM","7/1/2023 10:31:26 PM","0.00040281","0","0","0","0.00040281","ETC","0.00005304","0.00000328","0.00002226","0.0001005199449311171123933160","0.0000041883310387965463497215","0.0001005199449311171123933160","0.0000502599724655585561966580","4/19/2030 12:39:36 PM","1","0.25","12.6637554454722"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:14:19 AM","7/1/2023 10:31:26 PM","0.00040281","0","0","0","0.00040281","ETC","0.00005304","0.00000328","0.00001976","0.0001001163589331299802190552","0.0000041715149555470825091273","0.0001001163589331299802190552","0.0000500581794665649901095276","4/29/2030 12:56:33 PM","1","0.25","12.7148051883333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:17:23 AM","7/1/2023 10:31:26 PM","0.00040335","0","0","0","0.00040335","ETC","0.00005358","0.00000340","0.00001934","0.0001007321886412585019734920","0.0000041971745267191042488955","0.0001007321886412585019734920","0.0000503660943206292509867460","4/14/2030 7:04:10 AM","1","0.25","12.7657307693333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:20:27 AM","7/1/2023 10:31:26 PM","0.00040335","0","0","0","0.00040335","ETC","0.00005358","0.00000340","0.00001690","0.0001003298616534968803397136","0.0000041804109022290366808214","0.0001003298616534968803397136","0.0000501649308267484401698568","4/24/2030 5:35:20 AM","1","0.25","12.8169218895278"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:23:35 AM","7/1/2023 10:31:26 PM","0.00040335","0","0","0","0.00040335","ETC","0.00005358","0.00000340","0.00001690","0.0000999232778315671137736608","0.0000041634699096486297405692","0.0000999232778315671137736608","0.0000499616389157835568868304","5/4/2030 8:35:00 AM","1","0.25","12.8690734321944"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:26:38 AM","7/1/2023 10:31:26 PM","0.00040388","0","0","0","0.00040388","ETC","0.00005411","0.00000352","0.00001667","0.0001005137029547128761770952","0.0000041880709564463698407123","0.0001005137029547128761770952","0.0000502568514773564380885476","4/19/2030 4:21:42 PM","1","0.25","12.9200294270833"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:29:43 AM","7/1/2023 10:31:26 PM","0.00040388","0","0","0","0.00040388","ETC","0.00005411","0.00000352","0.00001574","0.0001001163983017423181823624","0.0000041715165959059299242651","0.0001001163983017423181823624","0.0000500581991508711590911812","4/29/2030 12:55:08 PM","1","0.25","12.9713016251944"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:32:46 AM","7/1/2023 10:31:26 PM","0.00040521","0","0","0","0.00040521","ETC","0.00005544","0.00000485","0.00001707","0.0001021761079848934439702664","0.0000042573378327038934987611","0.0001021761079848934439702664","0.0000510880539924467219851332","3/10/2030 6:30:35 AM","1","0.25","13.022222379"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:35:50 AM","7/1/2023 10:31:26 PM","0.00040521","0","0","0","0.00040521","ETC","0.00005544","0.00000485","0.00001614","0.0001017777246975272227859088","0.0000042407385290636342827462","0.0001017777246975272227859088","0.0000508888623487636113929544","3/19/2030 8:02:28 PM","1","0.25","13.073194591"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:38:54 AM","7/1/2023 10:31:26 PM","0.00040654","0","0","0","0.00040654","ETC","0.00005677","0.00000618","0.00001747","0.0001038126373713704996528112","0.0000043255265571404374855338","0.0001038126373713704996528112","0.0000519063186856852498264056","1/30/2030 6:05:37 PM","1","0.25","13.1244136985556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:41:57 AM","7/1/2023 10:31:26 PM","0.00040654","0","0","0","0.00040654","ETC","0.00005677","0.00000618","0.00001747","0.0001034122889035090707621048","0.0000043088453709795446150877","0.0001034122889035090707621048","0.0000517061444517545353810524","2/9/2030 1:31:58 AM","1","0.25","13.17522331675"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:45:01 AM","7/1/2023 10:31:26 PM","0.00040784","0","0","0","0.00040784","ETC","0.00005807","0.00000748","0.00001877","0.0001053719883299963303461824","0.0000043904995137498470977576","0.0001053719883299963303461824","0.0000526859941649981651730912","12/26/2029 3:59:16 AM","1","0.25","13.2262854871389"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:48:04 AM","7/1/2023 10:31:26 PM","0.00040784","0","0","0","0.00040784","ETC","0.00005807","0.00000748","0.00001877","0.0001049686055238582033850200","0.0000043736918968274251410425","0.0001049686055238582033850200","0.0000524843027619291016925100","1/4/2030 6:30:01 AM","1","0.25","13.2771126475833"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:51:07 AM","7/1/2023 10:31:26 PM","0.00040848","0","0","0","0.00040848","ETC","0.00005871","0.00000748","0.00001941","0.0001057198894316546247185640","0.0000044049953929856093632735","0.0001057198894316546247185640","0.0000528599447158273123592820","12/18/2029 8:52:09 AM","1","0.25","13.3280502616389"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:54:11 AM","7/1/2023 10:31:26 PM","0.00040848","0","0","0","0.00040848","ETC","0.00005871","0.00000748","0.00001941","0.000105316347887829615981312","0.000004388181161992900665888","0.000105316347887829615981312","0.000052658173943914807990656","12/27/2029 10:01:44 AM","1","0.25","13.3791194649167"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 11:57:14 AM","7/1/2023 10:31:26 PM","0.00040912","0","0","0","0.00040912","ETC","0.00005935","0.00000749","0.00002005","0.0001060615247754666953286288","0.0000044192301989777789720262","0.0001060615247754666953286288","0.0000530307623877333476643144","12/10/2029 6:18:55 PM","1","0.25","13.4299408104444"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:00:17 PM","7/1/2023 10:31:26 PM","0.00040912","0","0","0","0.00040912","ETC","0.00005935","0.00000749","0.00001943","0.0001056619290937782753832752","0.0000044025803789074281409698","0.0001056619290937782753832752","0.0000484283841679817095506678","12/19/2029 3:57:28 PM","1","0.25","13.4807305925278"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:03:21 PM","7/1/2023 10:31:26 PM","0.00040955","0","0","0","0.00040955","ETC","0.00005978","0.00000728","0.00001986","0.0001060258771921419342221976","0.0000044177448830059139259249","0.0001060258771921419342221976","0.0000485951937130650531851739","12/11/2029 1:18:31 PM","1","0.25","13.5317908985556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:06:24 PM","7/1/2023 10:31:26 PM","0.00041019","0","0","0","0.00041019","ETC","0.00006042","0.00000792","0.00001987","0.000106758132127739224843344","0.000004448255505322467701806","0.000106758132127739224843344","0.000048930810558547144719866","11/25/2029 9:42:02 AM","1","0.25","13.5828528571944"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:09:29 PM","7/1/2023 10:31:26 PM","0.00041124","0","0","0","0.00041124","ETC","0.00006147","0.00000843","0.00002092","0.0001082043353373907814853456","0.0000045085139723912825618894","0.0001082043353373907814853456","0.0000495936536963041081807834","10/25/2029 3:35:14 AM","1","0.25","13.6342041693611"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:12:34 PM","7/1/2023 10:31:26 PM","0.00041124","0","0","0","0.00041124","ETC","0.00006147","0.00000843","0.00002030","0.0001077990194535470968472256","0.0000044916258105644623686344","0.0001077990194535470968472256","0.0000494078839162090860549784","11/2/2029 7:47:09 PM","1","0.25","13.6854677109167"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:15:38 PM","7/1/2023 10:31:26 PM","0.00041229","0","0","0","0.00041229","ETC","0.00006252","0.00000894","0.00002135","0.0001092329130835077101416728","0.0000045513713784794879225697","0.0001092329130835077101416728","0.0000500650851632743671482667","10/3/2029 10:10:26 AM","1","0.25","13.7365191281944"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:18:41 PM","7/1/2023 10:31:26 PM","0.00041294","0","0","0","0.00041294","ETC","0.00006317","0.00000959","0.00002200","0.0001099613770801899128035968","0.0000045817240450079130334832","0.0001099613770801899128035968","0.0000503989644950870433683152","9/18/2029 6:47:48 AM","1","0.25","13.7873864465556"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:21:46 PM","7/1/2023 10:31:26 PM","0.00041357","0","0","0","0.00041357","ETC","0.00006380","0.00001022","0.00002263","0.000110645006089920384472056","0.000004610208587080016019669","0.000110645006089920384472056","0.000050712294457880176216359","9/4/2029 6:08:12 AM","1","0.25","13.8388532308056"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:24:52 PM","7/1/2023 10:31:26 PM","0.00041487","0","0","0","0.00041487","ETC","0.00006510","0.00001099","0.00002393","0.0001124786712427639644696408","0.0000046866113017818318529017","0.0001124786712427639644696408","0.0000515527243196001503819187","7/29/2029 11:20:20 AM","1","0.25","13.8906335106667"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:28:00 PM","7/1/2023 10:31:26 PM","0.00041539","0","0","0","0.00041539","ETC","0.00006562","0.00001151","0.00002445","0.0001129537380036948357206544","0.0000047064057501539514883606","0.0001129537380036948357206544","0.0000517704632516934663719666","7/20/2029 3:17:53 AM","1","0.25","13.9426992663889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:31:04 PM","7/1/2023 10:31:26 PM","0.00041669","0","0","0","0.00041669","ETC","0.00006692","0.00001148","0.00002575","0.0001147704133820607712286976","0.0000047821005575858654678624","0.0001147704133820607712286976","0.0000526031061334445201464864","6/15/2029 3:39:51 AM","1","0.25","13.9938504416944"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:34:08 PM","7/1/2023 10:31:26 PM","0.00041721","0","0","0","0.00041721","ETC","0.00006744","0.00001200","0.00002627","0.0001152415507569333319350552","0.0000048017312815388888306273","0.0001152415507569333319350552","0.0000528190440969277771369003","6/6/2029 6:14:09 AM","1","0.25","14.0449342218056"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:37:12 PM","7/1/2023 10:31:26 PM","0.00041786","0","0","0","0.00041786","ETC","0.00006809","0.00001132","0.00002692","0.0001159312520222537446565928","0.0000048304688342605726940247","0.0001159312520222537446565928","0.0000531351571768662996342717","5/24/2029 8:55:32 AM","1","0.25","14.0959402360833"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:40:15 PM","7/1/2023 10:31:26 PM","0.00041838","0","0","0","0.00041838","ETC","0.00006861","0.00001184","0.00002744","0.0001163962194333613636026528","0.0000048498424763900568167772","0.0001163962194333613636026528","0.0000533482672402906249845492","5/15/2029 6:28:12 PM","1","0.25","14.1468512295"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:43:18 PM","7/1/2023 10:31:26 PM","0.000419","0","0","0","0.000419","ETC","0.00006923","0.00001116","0.00002806","0.0001170266693275121257306392","0.0000048761112219796719054433","0.0001170266693275121257306392","0.0000536372234417763909598763","5/4/2029 5:09:26 AM","1","0.25","14.19778935475"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:46:22 PM","7/1/2023 10:31:26 PM","0.00041973","0","0","0","0.00041973","ETC","0.00006996","0.00001189","0.00002879","0.0001178373020649591172421592","0.0000049098875860399632184233","0.0001178373020649591172421592","0.0000540087634464395954026563","4/19/2029 12:56:55 PM","1","0.25","14.2487987299167"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:49:25 PM","7/1/2023 10:31:26 PM","0.00042035","0","0","0","0.00042035","ETC","0.00007058","0.00001187","0.00002941","0.0001184576778009515495984472","0.0000049357365750396478999353","0.0001184576778009515495984472","0.0000542931023254361268992883","4/8/2029 10:39:38 AM","1","0.25","14.2997907053889"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:52:29 PM","7/1/2023 10:31:26 PM","0.00042107","0","0","0","0.00042107","ETC","0.00007130","0.00001259","0.00003013","0.0001192403276213945653389912","0.0000049683469842247735557913","0.0001192403276213945653389912","0.0000546518168264725091137043","3/25/2029 2:40:16 PM","1","0.25","14.3508495333333"
"unmineable","0x03Ed0518a0E675Df8a94Cd7064CDF8F1DA0c686E","7/2/2023 12:55:33 PM","7/1/2023 10:31:26 PM","0.00042169","0","0","0","0.00042169","ETC","0.00007192","0.00001257","0.00003075","0.0001198506746935963542512256","0.0000049937781122331814271344","0.0001198506746935963542512256","0.0000549315592345649956984784","3/14/2029 10:46:45 PM","1","0.25","14.40192142775"
